category,message,processed_text,target
ham,K..k..i'm also fine:)when will you complete the course?,also finewhen complete course,0
ham,Hey i've booked the 2 lessons on sun liao...,hey ive booked lessons sun,0
ham,Tell me something. Thats okay.,tell thats,0
ham,"I'll text carlos and let you know, hang on",ill text carlos let know hang,0
ham,Hey... Why dont we just go watch x men and have lunch... Haha ,dont go watch x men haha,0
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",babe fucking love know fuck good hear need crave cant get adore ahmad kisses,0
ham,Did you try making another butt.,try making another,0
ham,Ok.ok ok..then..whats ur todays plan,ur todays plan,0
ham,Whatsup there. Dont u want to sleep,whatsup dont u want sleep,0
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,well theres lot things happening lindsay new years sighs bars ptbo blue heron something going,0
ham,"We're all getting worried over here, derek and taylor have already assumed the worst",getting worried derek taylor already assumed worst,0
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",hello get interview today happy good boy think meare missing,0
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,p alfie moons children need song ur tell ur txt tone charity nokias poly charity polys zed profit charity,1
ham,Ay wana meet on sat?ü wkg on sat?,ay wana meet sat wkg sat,0
ham,No she didnt. I will search online and let you know.,search online let,0
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,babes think got ur brolly left english wil bring mrw u luv franxx,0
ham,make that 3! 4 fucks sake?! x,make fucks sake x,0
ham,How i noe... Did ü specify da domain as nusstu... Ü still in sch...,specify da domain still,0
ham,Yup ok...,yup,0
ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),appledayno tulsi leafdayno lemondayno cup milkdayno bone problms litres watrdayno diseases snd ths u,0
ham,What are youdoing later? Sar xxx,youdoing later sar xxx,0
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",set place heart mind mind easily forgets heart always wish happy valentines day,0
ham,I just saw ron burgundy captaining a party boat so yeah,saw ron burgundy captaining party boat yeah,0
ham,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...,enjoy ur thk e second option sounds ill go yan jiu den msg,0
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,leave wif wan carry meh da num familiar,0
ham,Unni thank you dear for the recharge..Rakhesh,unni thank dear,0
ham,"Sorry, I'll call later",sorry ill call later,0
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,hi probably much fun get message thought id txt u cos im bored james farting night,0
ham,If you ask her or she say any please message.,ask say please,0
ham,Wat u doing there?,wat u,0
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,urgent trying contact last weekends draw shows prize call claim code valid hrs,1
ham,K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,going tirunelvali week see uncle already spend amount taking dress want give feb,0
ham,Stupid.its not possible,possible,0
ham,No calls..messages..missed calls,calls,0
ham,S:)but he had some luck.2 catches put down:),sbut catches put,0
ham,What you doing?how are you?,doinghow,0
ham,I anything lor...,anything,0
ham,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",youre still maybe leave credit card get gas get back like told,0
ham,Well if I'm that desperate I'll just call armand again,well im desperate ill call armand,0
ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,us e got tv u thk go tonight u already haf smth,0
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,hey sathya till dint meet even single time saw situation,0
ham,Same as kallis dismissial in 2nd test:-).,kallis dismissial nd,0
ham,"Nah, I'm a perpetual DD",nah im perpetual dd,0
ham,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,great trip bring light everyone project everyone lucky see abiola,0
ham,"Probably not, still going over some stuff here",probably still going stuff,0
ham,So what about you. What do you remember,remember,0
ham,Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,shd haf seen hes free today go,0
ham,Can. Dunno wat to get 4 her...,dunno wat get,0
ham,Hello! Good week? Fancy a drink or something later?,hello good week fancy drink something later,0
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,please give pick tuesday evening,0
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,messagesome text missing sendername missing number missing sentdate missing missing u lot thats everything missing sent via,0
ham,Ü predict wat time ü'll finish buying?,predict wat time finish buying,0
ham,Watching tv now. I got new job :),watching tv got new job,0
ham,"Garbage bags, eggs, jam, bread, hannaford wheat chex",garbage bags eggs jam bread hannaford wheat chex,0
ham,Jesus christ bitch I'm trying to give you drugs answer your fucking phone,jesus christ bitch im trying give drugs answer fucking phone,0
spam,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,tells u call claim u enter ur mobile personal details careful,1
ham,Come to mahal bus stop.. &lt;DECIMAL&gt;,come mahal bus ltdecimalgt,0
ham,Also are you bringing galileo or dobby,also bringing galileo dobby,0
ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",good morning im suffering fever dysentry able come office,0
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,dun b dun thk abt concentrate ur papers,0
ham,How are you doing. How's the queen. Are you going for the royal wedding,hows going royal wedding,0
ham,"K so am I, how much for an 8th? Fifty?",k much th fifty,0
spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",thanks ringtone order ref number mobile charged tone arrive please call customer services,1
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",world suffers violence bad silence good people gud,0
ham,It has issues right now. Ill fix for her by tomorrow.,issues right ill fix,0
ham,They will pick up and drop in car.so no problem..,pick drop,0
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",sms inclusive text credits pls goto login unsubscribe extra po ip,1
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",welcome select service added call specially trained advisors free mobile dialling,1
ham,Are u coming to the funeral home,u coming funeral home,0
ham,Just got to  &lt;#&gt;,got ltgt,0
ham,Are you at work right now ?,work right,0
ham,Am going to take bath ill place the key in window:-),going take bath ill place key window,0
ham,Company is very good.environment is terrific and food is really nice:),company terrific food really nice,0
ham,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,hate turns fun shopping trip annoying day everything would look,0
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.,good morning dear great amp successful,0
ham,Pls she needs to dat slowly or she will vomit more.,pls needs dat slowly vomit,0
ham,Id onluy matters when getting on from offcampus,id onluy matters getting offcampus,0
ham,I'm at work. Please call,im please call,0
ham,Lil fever:) now fine:),lil fever fine,0
ham,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",two fundamentals cool life walk like walk like dont carewhoever gud nyt,0
spam,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,dont b b snappy happy gay chat service photo upload call stop texts call,1
ham,I havent lei.. Next mon can?,havent next mon,0
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,said didnt dont slippers,0
ham,Sent me de webadres for geting salary slip,sent de webadres geting salary slip,0
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u,0
ham,"Like  &lt;#&gt; , same question",like ltgt question,0
ham,7 lor... Change 2 suntec... Wat time u coming?,change wat time u coming,0
ham,After completed degree. There is no use in joining finance.,completed use joining,0
ham,when you and derek done with class?,derek done class,0
ham,"Oh, then your phone phoned me but it disconnected",oh phone phoned disconnected,0
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,thanks honey still havent heard anything leave bit longer crowd try later great advice thanks hope cardiff still,0
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,wot student discount u get books,0
ham,What happen to her tell the truth,happen tell truth,0
ham,Me i'm not workin. Once i get job...,im get,0
ham,Ok u can take me shopping when u get paid =D,ok u take shopping u get paid,0
